ASSESSID;STOCKID;STOCKLONG;TSYEAR;TBbest;TCbest;ERbest;BdivBmsypref;UdivUmsypref;BdivBmgtpref;UdivUmgtpref;TB;SSB;TN;R;TC;TL;RecC;F;ER;TBdivTBmsy;SSBdivSSBmsy;NdivNmsy;FdivFmsy;ERdivERmsy;CdivMSY;CdivMEANC;TBdivTBmgt;SSBdivSSBmgt;NdivNmgt;FdivFmgt
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1954;4.26E+06;8.26E+05;0.193896714;0.891304348;1.04;0.891304348;1.04;4.26E+06;4.10E+05;;1.42E+09;8.26E+05;8.26E+05;;4.16E-01;0.193896714;;;;1.04;;;1.232222775;;0.891304348;;1.04
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1955;3.56E+06;1.15E+06;0.323033708;0.719565217;1.255;0.719565217;1.255;3.56E+06;3.31E+05;;1.03E+09;1.15E+06;1.15E+06;;5.02E-01;0.323033708;;;;1.255;;;1.715564396;;0.719565217;;1.255
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1956;3.33E+06;1.34E+06;0.402402402;0.617391304;1.535;0.617391304;1.535;3.33E+06;2.84E+05;;1.32E+09;1.34E+06;1.34E+06;;6.14E-01;0.402402402;;;;1.535;;;1.99900547;;0.617391304;;1.535
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1957;2.82E+06;7.93E+05;0.281205674;0.45;1.3125;0.45;1.3125;2.82E+06;2.07E+05;;1.48E+09;7.93E+05;7.93E+05;;5.25E-01;0.281205674;;;;1.3125;;;1.182993536;;0.45;;1.3125
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1958;2.42E+06;7.69E+05;0.317768595;0.443478261;1.3175;0.443478261;1.3175;2.42E+06;2.04E+05;;1.53E+09;7.69E+05;7.69E+05;;5.27E-01;0.317768595;;;;1.3175;;;1.147190453;;0.443478261;;1.3175
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1959;2.76E+06;7.45E+05;0.269927536;0.963043478;1.33;0.963043478;1.33;2.76E+06;4.43E+05;;1.25E+09;7.45E+05;7.45E+05;;5.32E-01;0.269927536;;;;1.33;;;1.111387369;;0.963043478;;1.33
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1960;2.42E+06;6.22E+05;0.257024793;0.876086957;1.28;0.876086957;1.28;2.42E+06;4.03E+05;;8.43E+08;6.22E+05;6.22E+05;;5.12E-01;0.257024793;;;;1.28;;;0.927896569;;0.876086957;;1.28
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1961;2.40E+06;7.83E+05;0.32625;0.882608696;1.6175;0.882608696;1.6175;2.40E+06;4.06E+05;;4.86E+08;7.83E+05;7.83E+05;;6.47E-01;0.32625;;;;1.6175;;;1.168075584;;0.882608696;;1.6175
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1962;2.16E+06;9.09E+05;0.420833333;0.695652174;1.895;0.695652174;1.895;2.16E+06;3.20E+05;;9.08E+08;9.09E+05;9.09E+05;;7.58E-01;0.420833333;;;;1.895;;;1.35604177;;0.695652174;;1.895
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1963;1.96E+06;7.76E+05;0.395918367;0.465217391;2.185;0.465217391;2.185;1.96E+06;2.14E+05;;1.90E+09;7.76E+05;7.76E+05;;8.74E-01;0.395918367;;;;2.185;;;1.157633018;;0.465217391;;2.185
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1964;1.50E+06;4.38E+05;0.292;0.417391304;1.6875;0.417391304;1.6875;1.50E+06;1.92E+05;;1.26E+09;4.38E+05;4.38E+05;;6.75E-01;0.292;;;;1.6875;;;0.653406266;;0.417391304;;1.6875
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1965;1.47E+06;4.45E+05;0.302721088;0.232608696;1.3875;0.232608696;1.3875;1.47E+06;1.07E+05;;1.86E+08;4.45E+05;4.45E+05;;5.55E-01;0.302721088;;;;1.3875;;;0.663848831;;0.232608696;;1.3875
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1966;2.28E+06;4.84E+05;0.212280702;0.265217391;1.265;0.265217391;1.265;2.28E+06;1.22E+05;;1.11E+08;4.84E+05;4.84E+05;;5.06E-01;0.212280702;;;;1.265;;;0.722028841;;0.265217391;;1.265
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1967;2.78E+06;5.73E+05;0.206115108;0.291304348;1.34;0.291304348;1.34;2.78E+06;1.34E+05;;2.14E+08;5.73E+05;5.73E+05;;5.36E-01;0.206115108;;;;1.34;;;0.854798608;;0.291304348;;1.34
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1968;3.22E+06;1.07E+06;0.332298137;0.497826087;1.445;0.497826087;1.445;3.22E+06;2.29E+05;;3.90E+08;1.07E+06;1.07E+06;;5.78E-01;0.332298137;;;;1.445;;;1.596220786;;0.497826087;;1.445
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1969;2.74E+06;1.20E+06;0.437956204;0.32826087;1.9;0.32826087;1.9;2.74E+06;1.51E+05;;9.95E+08;1.20E+06;1.20E+06;;7.60E-01;0.437956204;;;;1.9;;;1.790154152;;0.32826087;;1.9
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1970;2.08E+06;9.33E+05;0.448557692;0.502173913;1.7425;0.502173913;1.7425;2.08E+06;2.31E+05;;1.86E+09;9.33E+05;9.33E+05;;6.97E-01;0.448557692;;;;1.7425;;;1.391844853;;0.502173913;;1.7425
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1971;1.63E+06;6.89E+05;0.422699387;0.693478261;1.4625;0.693478261;1.4625;1.63E+06;3.19E+05;;6.41E+08;6.89E+05;6.89E+05;;5.85E-01;0.422699387;;;;1.4625;;;1.027846842;;0.693478261;;1.4625
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1972;1.62E+06;5.65E+05;0.348765432;0.793478261;1.7275;0.793478261;1.7275;1.62E+06;3.65E+05;;5.99E+08;5.65E+05;5.65E+05;;6.91E-01;0.348765432;;;;1.7275;;;0.842864247;;0.793478261;;1.7275
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1973;2.27E+06;7.93E+05;0.349339207;0.704347826;1.5175;0.704347826;1.5175;2.27E+06;3.24E+05;;6.09E+08;7.93E+05;7.93E+05;;6.07E-01;0.349339207;;;;1.5175;;;1.182993536;;0.704347826;;1.5175
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1974;2.21E+06;1.10E+06;0.497737557;0.347826087;1.5875;0.347826087;1.5875;2.21E+06;1.60E+05;;3.73E+08;1.10E+06;1.10E+06;;6.35E-01;0.497737557;;;;1.5875;;;1.640974639;;0.347826087;;1.5875
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1975;2.12E+06;8.29E+05;0.391037736;0.284782609;1.5875;0.284782609;1.5875;2.12E+06;1.31E+05;;6.30E+08;8.29E+05;8.29E+05;;6.35E-01;0.391037736;;;;1.5875;;;1.23669816;;0.284782609;;1.5875
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1976;2.01E+06;8.67E+05;0.431343284;0.365217391;1.6475;0.365217391;1.6475;2.01E+06;1.68E+05;;2.11E+08;8.67E+05;8.67E+05;;6.59E-01;0.431343284;;;;1.6475;;;1.293386375;;0.365217391;;1.6475
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1977;1.98E+06;9.05E+05;0.457070707;0.765217391;2.015;0.765217391;2.015;1.98E+06;3.52E+05;;1.30E+08;9.05E+05;9.05E+05;;8.06E-01;0.457070707;;;;2.015;;;1.35007459;;0.765217391;;2.015
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1978;1.60E+06;6.99E+05;0.436875;0.510869565;2.43;0.510869565;2.43;1.60E+06;2.35E+05;;1.60E+08;6.99E+05;6.99E+05;;9.72E-01;0.436875;;;;2.43;;;1.042764794;;0.510869565;;2.43
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1979;1.11E+06;4.41E+05;0.397297297;0.358695652;1.955;0.358695652;1.955;1.11E+06;1.65E+05;;1.74E+08;4.41E+05;4.41E+05;;7.82E-01;0.397297297;;;;1.955;;;0.657881651;;0.358695652;;1.955
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1980;8.38E+05;3.80E+05;0.453460621;0.223913043;1.9425;0.223913043;1.9425;8.38E+05;1.03E+05;;1.56E+08;3.80E+05;3.80E+05;;7.77E-01;0.453460621;;;;1.9425;;;0.566882148;;0.223913043;;1.9425
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1981;9.60E+05;3.99E+05;0.415625;0.330434783;1.9125;0.330434783;1.9125;9.60E+05;1.52E+05;;4.14E+08;3.99E+05;3.99E+05;;7.65E-01;0.415625;;;;1.9125;;;0.595226256;;0.330434783;;1.9125
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1982;7.34E+05;3.64E+05;0.495912807;0.676086957;2.0375;0.676086957;2.0375;7.34E+05;3.11E+05;;5.56E+08;3.64E+05;3.64E+05;;8.15E-01;0.495912807;;;;2.0375;;;0.543013426;;0.676086957;;2.0375
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1983;7.07E+05;2.90E+05;0.410183876;0.610869565;1.94;0.610869565;1.94;7.07E+05;2.81E+05;;1.12E+09;2.90E+05;2.90E+05;;7.76E-01;0.410183876;;;;1.94;;;0.432620587;;0.610869565;;1.94
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1984;8.11E+05;2.78E+05;0.342786683;0.495652174;2.2175;0.495652174;2.2175;8.11E+05;2.28E+05;;3.27E+08;2.78E+05;2.78E+05;;8.87E-01;0.342786683;;;;2.2175;;;0.414719045;;0.495652174;;2.2175
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1985;9.86E+05;3.08E+05;0.312373225;0.408695652;1.9725;0.408695652;1.9725;9.86E+05;1.88E+05;;2.98E+08;3.08E+05;3.08E+05;;7.89E-01;0.312373225;;;;1.9725;;;0.459472899;;0.408695652;;1.9725
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1986;1.34E+06;4.30E+05;0.320895522;0.352173913;2.2575;0.352173913;2.2575;1.34E+06;1.62E+05;;1.89E+08;4.30E+05;4.30E+05;;9.03E-01;0.320895522;;;;2.2575;;;0.641471905;;0.352173913;;2.2575
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1987;1.20E+06;5.23E+05;0.435833333;0.241304348;2.55;0.241304348;2.55;1.20E+06;1.11E+05;;1.55E+08;5.23E+05;5.23E+05;;1.02E+00;0.435833333;;;;2.55;;;0.780208851;;0.241304348;;2.55
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1988;1.00E+06;4.35E+05;0.435;0.391304348;2.3825;0.391304348;2.3825;1.00E+06;1.80E+05;;3.95E+08;4.35E+05;4.35E+05;;9.53E-01;0.435;;;;2.3825;;;0.64893088;;0.391304348;;2.3825
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1989;1.00E+06;3.32E+05;0.332;0.510869565;1.6225;0.510869565;1.6225;1.00E+06;2.35E+05;;7.32E+08;3.32E+05;3.32E+05;;6.49E-01;0.332;;;;1.6225;;;0.495275982;;0.510869565;;1.6225
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1990;1.02E+06;2.12E+05;0.207843137;0.72173913;0.92;0.72173913;0.92;1.02E+06;3.32E+05;;9.25E+08;2.12E+05;2.12E+05;;3.68E-01;0.207843137;;;;0.92;;;0.316260567;;0.72173913;;0.92
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1991;1.53E+06;3.19E+05;0.208496732;1.536956522;0.79;1.536956522;0.79;1.53E+06;7.07E+05;;7.31E+08;3.19E+05;3.19E+05;;3.16E-01;0.208496732;;;;0.79;;;0.475882645;;1.536956522;;0.79
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1992;1.87E+06;5.13E+05;0.274331551;1.97826087;1.12;1.97826087;1.12;1.87E+06;9.10E+05;;4.99E+08;5.13E+05;5.13E+05;;4.48E-01;0.274331551;;;;1.12;;;0.7652909;;1.97826087;;1.12
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1993;2.30E+06;5.82E+05;0.253043478;1.689130435;1.4425;1.689130435;1.4425;2.30E+06;7.77E+05;;4.08E+08;5.82E+05;5.82E+05;;5.77E-01;0.253043478;;;;1.4425;;;0.868224764;;1.689130435;;1.4425
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1994;2.10E+06;7.71E+05;0.367142857;1.286956522;1.9925;1.286956522;1.9925;2.10E+06;5.92E+05;;6.69E+08;7.71E+05;7.71E+05;;7.97E-01;0.367142857;;;;1.9925;;;1.150174043;;1.286956522;;1.9925
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1995;1.81E+06;7.40E+05;0.408839779;1.139130435;1.9525;1.139130435;1.9525;1.81E+06;5.24E+05;;9.52E+08;7.40E+05;7.40E+05;;7.81E-01;0.408839779;;;;1.9525;;;1.103928394;;1.139130435;;1.9525
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1996;1.68E+06;7.32E+05;0.435714286;1.189130435;1.915;1.189130435;1.915;1.68E+06;5.47E+05;;5.42E+08;7.32E+05;7.32E+05;;7.66E-01;0.435714286;;;;1.915;;;1.091994033;;1.189130435;;1.915
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1997;1.50E+06;7.62E+05;0.508;1.184782609;2.3625;1.184782609;2.3625;1.50E+06;5.45E+05;;6.71E+08;7.62E+05;7.62E+05;;9.45E-01;0.508;;;;2.3625;;;1.136747887;;1.184782609;;2.3625
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1998;1.27E+06;5.93E+05;0.466929134;0.823913043;2.4;0.823913043;2.4;1.27E+06;3.79E+05;;5.50E+08;5.93E+05;5.93E+05;;9.60E-01;0.466929134;;;;2.4;;;0.88463451;;0.823913043;;2.4
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;1999;1.15E+06;4.85E+05;0.42173913;0.617391304;2.3975;0.617391304;2.3975;1.15E+06;2.84E+05;;4.08E+08;4.85E+05;4.85E+05;;9.59E-01;0.42173913;;;;2.3975;;;0.723520636;;0.617391304;;2.3975
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2000;1.18E+06;4.15E+05;0.351694915;0.52173913;2.055;0.52173913;2.055;1.18E+06;2.40E+05;;6.92E+08;4.15E+05;4.15E+05;;8.22E-01;0.351694915;;;;2.055;;;0.619094978;;0.52173913;;2.055
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2001;1.46E+06;4.26E+05;0.291780822;0.791304348;1.7675;0.791304348;1.7675;1.46E+06;3.64E+05;;2.46E+08;4.26E+05;4.26E+05;;7.07E-01;0.291780822;;;;1.7675;;;0.635504724;;0.791304348;;1.7675
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2002;1.62E+06;5.35E+05;0.330246914;1.102173913;1.635;1.102173913;1.635;1.62E+06;5.07E+05;;6.30E+08;5.35E+05;5.35E+05;;6.54E-01;0.330246914;;;;1.635;;;0.798110393;;1.102173913;;1.635
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2003;1.72E+06;5.52E+05;0.320930233;1.295652174;1.435;1.295652174;1.435;1.72E+06;5.96E+05;;5.39E+08;5.52E+05;5.52E+05;;5.74E-01;0.320930233;;;;1.435;;;0.82347091;;1.295652174;;1.435
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2004;1.62E+06;6.06E+05;0.374074074;1.545652174;1.795;1.545652174;1.795;1.62E+06;7.11E+05;;1.41E+09;6.06E+05;6.06E+05;;7.18E-01;0.374074074;;;;1.795;;;0.904027847;;1.545652174;;1.795
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2005;1.56E+06;6.41E+05;0.410897436;1.341304348;1.7925;1.341304348;1.7925;1.56E+06;6.17E+05;;1.24E+09;6.41E+05;6.41E+05;;7.17E-01;0.410897436;;;;1.7925;;;0.956240676;;1.341304348;;1.7925
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2006;1.57E+06;5.38E+05;0.342675159;1.315217391;1.64;1.315217391;1.64;1.57E+06;6.05E+05;;7.06E+08;5.38E+05;5.38E+05;;6.56E-01;0.342675159;;;;1.64;;;0.802585778;;1.315217391;;1.64
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2007;1.96E+06;4.87E+05;0.248469388;1.42826087;1.1225;1.42826087;1.1225;1.96E+06;6.57E+05;;2.87E+08;4.87E+05;4.87E+05;;4.49E-01;0.248469388;;;;1.1225;;;0.726504227;;1.42826087;;1.1225
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2008;2.70E+06;4.64E+05;0.171851852;1.508695652;0.79;1.508695652;0.79;2.70E+06;6.94E+05;;4.73E+08;4.64E+05;4.64E+05;;3.16E-01;0.171851852;;;;0.79;;;0.692192939;;1.508695652;;0.79
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2009;3.44E+06;5.23E+05;0.152034884;2.413043478;0.6725;2.413043478;0.6725;3.44E+06;1.11E+06;;5.54E+08;5.23E+05;5.23E+05;;2.69E-01;0.152034884;;;;0.6725;;;0.780208851;;2.413043478;;0.6725
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2010;3.81E+06;6.10E+05;0.160104987;3.065217391;0.685;3.065217391;0.685;3.81E+06;1.41E+06;;6.14E+08;6.10E+05;6.10E+05;;2.74E-01;0.160104987;;;;0.685;;;0.909995027;;3.065217391;;0.685
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2011;4.02E+06;7.20E+05;0.179104478;4.391304348;0.6625;4.391304348;0.6625;4.02E+06;2.02E+06;;7.19E+08;7.20E+05;7.20E+05;;2.65E-01;0.179104478;;;;0.6625;;;1.074092491;;4.391304348;;0.6625
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2012;4.15E+06;7.28E+05;0.175421687;5.108695652;0.6;5.108695652;0.6;4.15E+06;2.35E+06;;3.99E+08;7.28E+05;7.28E+05;;2.40E-01;0.175421687;;;;0.6;;;1.086026852;;5.108695652;;0.6
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2013;4.36E+06;9.66E+05;0.221559633;5.782608696;0.6725;5.782608696;0.6725;4.36E+06;2.66E+06;;2.45E+08;9.66E+05;9.66E+05;;2.69E-01;0.221559633;;;;0.6725;;;1.441074092;;5.782608696;;0.6725
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2014;3.93E+06;9.86E+05;0.250890585;5.47826087;0.7475;5.47826087;0.7475;3.93E+06;2.52E+06;;6.88E+08;9.86E+05;9.86E+05;;2.99E-01;0.250890585;;;;0.7475;;;1.470909995;;5.47826087;;0.7475
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2015;3.62E+06;8.64E+05;0.238674033;4.543478261;0.805;4.543478261;0.805;3.62E+06;2.09E+06;;6.91E+08;8.64E+05;8.64E+05;;3.22E-01;0.238674033;;;;0.805;;;1.28891099;;4.543478261;;0.805
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2016;3.13E+06;8.49E+05;0.271246006;3.717391304;0.845;3.717391304;0.845;3.13E+06;1.71E+06;;;8.49E+05;8.49E+05;;3.38E-01;0.271246006;;;;0.845;;;1.266534063;;3.717391304;;0.845
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2017;3.04E+06;8.68E+05;0.285526316;3.934782609;1.0025;3.934782609;1.0025;3.04E+06;1.81E+06;;;8.68E+05;8.68E+05;;4.01E-01;0.285526316;;;;1.0025;;;1.29487817;;3.934782609;;1.0025
AFWG-CODNEAR-1943-2018-ICESIMP2018;CODNEAR;Atlantic cod North-East Arctic;2018;2.62E+06;;;3.239130435;;3.239130435;;2.62E+06;1.49E+06;;;;;;;;;;;;;;;;3.239130435;;
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1982;;;;;;;;;;;2.46E+00;;;;;;;;;;;;;;;;
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1983;;;;;;;;;;;2.21E+00;;;;;;;;;;;;;;;;
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1984;;7.48E+04;;;6.18;;6.18;;;;1.42E+00;7.48E+04;7.48E+04;;6.18E-01;;;;;;;;1.801515903;;;;6.18
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1985;;7.55E+04;;;5.25;;5.25;;;;1.11E+00;7.55E+04;7.55E+04;;5.25E-01;;;;;;;;1.818375009;;;;5.25
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1986;;6.89E+04;;;5.9;;5.9;;;;1.23E+00;6.89E+04;6.89E+04;;5.90E-01;;;;;;;;1.659417723;;;;5.9
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1987;;6.10E+04;;;5.08;;5.08;;;;1.43E+00;6.10E+04;6.10E+04;;5.08E-01;;;;;;;;1.469150669;;;;5.08
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1988;;5.93E+04;;;6.32;;6.32;;;;1.42E+00;5.93E+04;5.93E+04;;6.31E-01;;;;;;;;1.428207126;;;;6.32
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1989;;4.03E+04;;;3.81;;3.81;;;;1.84E+00;4.03E+04;4.03E+04;;3.81E-01;;;;;;;;0.970602819;;;;3.81
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1990;;2.81E+04;;;2.36;;2.36;;;;1.57E+00;2.81E+04;2.81E+04;;2.35E-01;;;;;;;;0.676772685;;;;2.36
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1991;;2.48E+04;;;1.93;;1.93;;;;8.76E-01;2.48E+04;2.48E+04;;1.93E-01;;;;;;;;0.597294043;;;;1.93
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1992;;4.17E+04;;;2.47;;2.47;;;;7.46E-01;4.17E+04;4.17E+04;;2.46E-01;;;;;;;;1.004321031;;;;2.47
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1993;;5.26E+04;;;2.33;;2.33;;;;1.02E+00;5.26E+04;5.26E+04;;2.33E-01;;;;;;;;1.266841397;;;;2.33
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1994;;5.46E+04;;;2.37;;2.37;;;;1.33E+00;5.46E+04;5.46E+04;;2.36E-01;;;;;;;;1.315010271;;;;2.37
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1995;;5.72E+04;;1.25;2.95;1.25;2.95;;7.50E+04;;1.08E+00;5.72E+04;5.72E+04;;2.93E-01;;;;;;;;1.377629808;;1.25;;2.95
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1996;;6.18E+04;;0.936666667;3.61;0.936666667;3.61;;5.62E+04;;9.76E-01;6.18E+04;6.18E+04;;3.58E-01;;;;;;;;1.488418219;;0.936666667;;3.61
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1997;;6.33E+04;;1.228333333;3.91;1.228333333;3.91;;7.37E+04;;8.71E-01;6.33E+04;6.33E+04;;3.84E-01;;;;;;;;1.524544875;;1.228333333;;3.91
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1998;;5.16E+04;;0.545;4.21;0.545;4.21;;3.27E+04;;7.93E-01;5.16E+04;5.16E+04;;4.19E-01;;;;;;;;1.24275696;;0.545;;4.21
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);1999;;4.07E+04;;0.396666667;4.11;0.396666667;4.11;;2.38E+04;;7.59E-01;4.07E+04;4.07E+04;;4.11E-01;;;;;;;;0.980236594;;0.396666667;;4.11
AFWG-CODNEARNCW-1984-2017-ICESIMP2018;CODNEARNCW;Atlantic cod North-East Arctic (Norwegian coastal waters);2000;;3.67E+04;;0.476666667;3.43;0.476666667;3.43;;2.86E+04;;6.58E-01;3.67E+04;3.67E+04;;3.35E-01;;;;;;;;0.883898845;;0.476666667;;3.43
